Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Informedness,0.65622,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Macro F1,0.350544,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Micro F1,0.43055,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.332318,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.857271,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.912477,3,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Average Precision,0.848252,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.897203,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.449131,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Precision Score,0.509104,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.907422,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Recall Score,0.481313,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Markedness,0.70826,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.488616,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Informedness,0.553194,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Macro F1,0.185689,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Micro F1,0.225493,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.897203,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.449131,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Precision Score,0.509104,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.907422,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Recall Score,0.481313,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Markedness,0.70826,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.488616,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Informedness,0.553194,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Macro F1,0.185689,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Micro F1,0.225493,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.852834,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.162797,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Precision Score,0.331731,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.927275,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Recall Score,0.238044,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Markedness,0.629503,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.266009,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Informedness,0.598793,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Macro F1,0.285589,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Precision,Micro F1,0.360367,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.227969,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Precision Score,0.118895,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.991483,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Recall Score,0.541378,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Markedness,0.555189,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.188816,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Informedness,0.547441,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Macro F1,0.194447,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict NPV,Micro F1,0.21228,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.105099,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Precision Score,0.105099,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Recall Score,0.546336,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Markedness,0.052549,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.171148,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Informedness,0.5,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Macro F1,0.183232,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Recall,Micro F1,0.190196,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.882778,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.400727,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Precision Score,0.528133,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.924547,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Recall Score,0.496428,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Markedness,0.726341,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.496634,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Informedness,0.602727,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Macro F1,0.294821,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Markedness,Micro F1,0.377321,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.868345,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.398698,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.494773,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.928049,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.553391,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Markedness,0.711411,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.508776,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Informedness,0.607735,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.302352,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.367456,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.821946,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.211285,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Precision Score,0.395301,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.951045,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Recall Score,0.471749,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Markedness,0.673173,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.408707,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Informedness,0.659188,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Macro F1,0.351413,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Informedness,Micro F1,0.42821,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Marginal Scores,One-Error Score,0.331731,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Marginal Scores,Coverage Score,0.857299,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.912529,3,lr
chest_xray_nih__resnet,BR_LogisticRegression,Marginal Scores,Average Precision,0.848084,3,lr
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.896664,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.454212,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.481313,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.900719,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.467624,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.691015,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.471428,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.521613,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.088088,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.116678,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.896592,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.454565,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.478982,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.900303,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.466944,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Markedness,0.689641,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.470253,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Informedness,0.520225,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.082857,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.108425,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.851836,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.161585,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.327746,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.926708,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.235675,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Markedness,0.627228,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.263181,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Informedness,0.585829,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.265768,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.356065,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.227151,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.118428,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.988201,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.539677,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Markedness,0.553315,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.188117,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Informedness,0.539168,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.192145,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.211444,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.105099,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.105099,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.546336,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Markedness,0.052549,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.171148,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.183232,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.190196,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.856486,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.373848,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.499139,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.930948,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.502235,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.715042,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.479604,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.601564,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.282989,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.367998,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.825812,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.359823,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.454028,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.933016,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.56127,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.693522,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.48074,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.602969,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.276777,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.33528,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.796818,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.170691,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.356564,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.953701,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.466779,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.655133,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.381653,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.648067,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.33348,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.407213,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.327746,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.853894,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.909646,3,rf
chest_xray_nih__resnet,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.845474,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.896661,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.45472,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.482186,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.900827,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.468194,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Markedness,0.691507,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.472109,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Informedness,0.521363,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.087003,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.118649,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.896704,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.455228,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Precision Score,0.481651,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.900553,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Recall Score,0.468021,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Markedness,0.691102,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.471874,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Informedness,0.520546,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Macro F1,0.083749,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Subset,Micro F1,0.113746,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.851484,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.158225,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Precision Score,0.326339,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.926507,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Recall Score,0.233167,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Markedness,0.626422,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.260994,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Informedness,0.584647,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Macro F1,0.262309,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Precision,Micro F1,0.35453,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.227305,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Precision Score,0.118517,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.988826,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Recall Score,0.539804,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Markedness,0.553672,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.188235,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Informedness,0.538413,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Macro F1,0.192262,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict NPV,Micro F1,0.211604,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.105099,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Precision Score,0.105099,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Recall Score,0.546336,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Markedness,0.052549,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.171148,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Macro F1,0.183232,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Recall,Micro F1,0.190196,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.855906,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.370292,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.499572,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.931032,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.50219,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Markedness,0.715301,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.479518,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Informedness,0.601919,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.283466,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.369008,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.824977,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.35826,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.454282,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.934196,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.562137,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.694241,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.481131,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.605361,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.280326,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.339525,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.795657,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.170924,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.356424,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.953748,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.467304,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Markedness,0.655086,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.38165,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Informedness,0.646975,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.330553,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.406258,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.326339,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.851601,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.907608,3,rf
chest_xray_nih__resnet,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.84282,3,rf
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.88569,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.398774,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.494388,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.91414,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.459169,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.704263,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.466257,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.560283,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.198941,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.297302,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.894617,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.448625,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.474749,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.900576,4,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.464255,4,adaboost
